id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1136870662901919744,1136870662901919744,1559886062000,2019-06-07,05:41:02,UTC,3171712086,rahulgandhi,Rahul Gandhi,,"The horrific murder of a little girl in Aligarh, UP has shocked and disturbed me. How can any human being treat a child with such brutality? This terrible crime must not go unpunished. The UP police must act swiftly to bring the killers to justice.",[],[],[],3676,10019,51382,[],[],https://twitter.com/RahulGandhi/status/1136870662901919744,False,,0,,,,,,,"[{'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1068131380511612928,1068131380511612928,1543497340000,2018-11-29,13:15:40,UTC,3171712086,rahulgandhi,Rahul Gandhi,,"Demo like Rafale was a crime against India & a huge scam. Parrikar distanced himself from Rafale to save his skin. Mr Subramanian is doing the same with Demo. I wonder why he didn’t resign when he disagreed so much? Don’t worry India, the guilty will be investigated and punished.  https://twitter.com/dna/status/1068130757934292992 …",[],['https://twitter.com/dna/status/1068130757934292992'],[],2247,6510,18060,[],[],https://twitter.com/RahulGandhi/status/1068131380511612928,False,https://twitter.com/dna/status/1068130757934292992,0,,,,,,,"[{'user_id': '3171712086', 'username': 'RahulGandhi'}]",
984384655053983746,984384655053983746,1523530565000,2018-04-12,10:56:05,UTC,3171712086,rahulgandhi,Rahul Gandhi,,"How can anyone protect the culprits of such evil?

What happened to Asifa at #Kathua is a crime against humanity. It cannot go unpunished. 

What have we become if we allow politics to interfere with such unimaginable brutality perpetrated on an innocent child?",[],[],[],3253,12975,30554,['#kathua'],[],https://twitter.com/RahulGandhi/status/984384655053983746,False,,0,,,,,,,"[{'user_id': '3171712086', 'username': 'RahulGandhi'}]",
