id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1091184258738196486,1091184258738196486,1548993575000,2019-02-01,03:59:35,UTC,405427035,arvindkejriwal,Arvind Kejriwal,,"Demonetisation was not a disaster, it was a mega scam. It destroyed India's economy & irrespective of whichever fraud Modi govt might indulge in to hide NSSO data, everyone in this country knows unemployment rate is the highest now than ever since 1947",[],[],[],2736,4054,14121,[],[],https://twitter.com/ArvindKejriwal/status/1091184258738196486,False,,0,,,,,,,"[{'user_id': '405427035', 'username': 'ArvindKejriwal'}]",
960431433331499008,960431433331499008,1517819672000,2018-02-05,08:34:32,UTC,405427035,arvindkejriwal,Arvind Kejriwal,,"Met several people in last few days. 

Consensus amongst all - BJP getting less than 215 seats, unemployment biggest problem, youth worried abt its future, middle class very disenchanted wid BJP",[],[],[],2110,2151,7365,[],[],https://twitter.com/ArvindKejriwal/status/960431433331499008,False,,0,,,,,,,"[{'user_id': '405427035', 'username': 'ArvindKejriwal'}]",
818388589629181953,818388589629181953,1483954019000,2017-01-09,09:26:59,UTC,405427035,arvindkejriwal,Arvind Kejriwal,,"Has Cong implemented, any promise made in punjab manifesto, in any other cong ruled state? Farm loan waiver, unemployment allowance etc(1/2)",[],[],[],351,987,1351,[],[],https://twitter.com/ArvindKejriwal/status/818388589629181953,False,,0,,,,,,,"[{'user_id': '405427035', 'username': 'ArvindKejriwal'}]",
